room_id,hotel_id,room_number,room_type,floor,size_sqm,bed_type,max_occupancy,price_per_night,status,view_type,is_accessible,is_smoking,amenities,condition_rating,last_renovated,has_balcony,has_bathtub,accessibility_features
49219882-a89b-4fae-a671-cd4ebd3f4559,82958c98-18a5-4f9a-9695-04f292b4abb2,111,Suite,1,97.6,2 Bedroom Suite,2,1165.2,OCCUPIED,City Skyline,False,False,"TV, WiFi, Safe, AC, Minibar, Coffee Machine, Work Desk, Kitchenette, Separate Living, Jacuzzi",4,2017,False,True,
3b92954e-c0de-49f3-b1da-2923cdc50bb4,82958c98-18a5-4f9a-9695-04f292b4abb2,112,Deluxe,1,42.7,2 Queens,3,399.12,AVAILABLE,Garden,False,False,"TV, WiFi, Safe, AC, Minibar, Coffee Machine",4,2026,True,True,
98bfec81-a1f2-44b1-9be4-237d07530b32,82958c98-18a5-4f9a-9695-04f292b4abb2,113,Standard,1,24.4,1 King,2,87.93,AVAILABLE,City,False,False,"TV, WiFi, Safe, AC, Hairdryer, Balcony",4,2022,False,False,
c6d35725-bcf5-4568-9a6d-2c883723c720,82958c98-18a5-4f9a-9695-04f292b4abb2,114,Standard,1,27.7,2 Singles,2,199.0,AVAILABLE,Garden,False,False,"TV, WiFi, Safe, AC",5,2011,False,True,
80f01952-cd99-4de3-8f62-13df7f7d304c,82958c98-18a5-4f9a-9695-04f292b4abb2,115,Deluxe,1,32.4,1 King,2,285.0,AVAILABLE,Partial Sea,False,False,"TV, WiFi, Safe, AC, Minibar, Coffee Machine",5,2014,False,True,
206529d4-242e-4001-9159-9d5c494e7f1f,82958c98-18a5-4f9a-9695-04f292b4abb2,116,Standard,1,25.4,1 King,2,166.71,MAINTENANCE,Garden,False,False,"TV, WiFi, Safe, AC",3,2023,False,False,
47647297-2f11-4149-83f8-45634b6d5d1d,82958c98-18a5-4f9a-9695-04f292b4abb2,117,Executive,1,54.8,2 Kings,2,377.4,AVAILABLE,City,False,False,"TV, WiFi, Safe, AC, Minibar, Coffee Machine, Work Desk, Lounge Access, Newspaper",3,2026,False,False,
a6620150-6a6b-4e38-bd10-6d3a5dadb988,82958c98-18a5-4f9a-9695-04f292b4abb2,118,Standard,1,28.0,1 King,2,299.0,OCCUPIED,Street,False,False,"TV, WiFi, Safe, AC",3,2006,True,False,
2826012d-d1c5-4588-b5e8-a48967988567,82958c98-18a5-4f9a-9695-04f292b4abb2,119,Standard,1,22.8,1 King,2,125.0,MAINTENANCE,Garden,False,False,"TV, WiFi, Safe, AC, Iron, Hairdryer, Newspaper",4,2012,False,False,
6b0a9456-e598-44d1-ac12-d0e77df1e0cf,82958c98-18a5-4f9a-9695-04f292b4abb2,120,Deluxe,1,38.1,2 Queens,4,399.0,AVAILABLE,City,False,False,"TV, WiFi, Safe, AC, Minibar, Coffee Machine",4,2019,True,True,
549fad5f-604b-4801-a7c3-ec085cb2256f,82958c98-18a5-4f9a-9695-04f292b4abb2,121,Standard,1,22.6,1 Queen,2,149.55,OCCUPIED,City,False,False,"TV, WiFi, Safe, AC, Wake-up Service, Coffee Machine",5,2026,True,True,
96446139-2bd7-49c6-a7f8-e209fd936206,82958c98-18a5-4f9a-9695-04f292b4abb2,122,Family,1,42.5,2 Queens,2,315.0,AVAILABLE,Garden,False,False,"TV, WiFi, Safe, AC, Minibar, Kitchenette, Extra Beds Available",5,2015,False,False,
b56073ad-b905-4a6b-b58d-b6eec0d57a29,82958c98-18a5-4f9a-9695-04f292b4abb2,1W,Suite,1,70.9,1 King + Living,2,1299.0,AVAILABLE,Panoramic,False,False,"TV, WiFi, Safe, AC, Minibar, Coffee Machine, Work Desk, Kitchenette, Separate Living, Jacuzzi, Shower, Hairdryer, Bathtub",5,2023,False,False,
dc872924-3cd6-4571-ad89-1f13658c4240,82958c98-18a5-4f9a-9695-04f292b4abb2,124,Deluxe,1,40.7,2 Queens,4,399.0,AVAILABLE,Garden,False,False,"TV, WiFi, Safe, AC, Minibar, Coffee Machine",4,2018,False,False,
008e7ca4-09de-4a49-8bf7-b66438ee4672,82958c98-18a5-4f9a-9695-04f292b4abb2,125,Presidential,1,228.0,Multiple Bedrooms,4,5313.44,OCCUPIED,Penthouse View,False,False,"Everything, Butler Service, Private Pool, Multiple Bathrooms, Private Elevator",5,2018,False,False,
ad2eabb8-fb63-4da0-b79b-0f0c50c59dd0,82958c98-18a5-4f9a-9695-04f292b4abb2,126,Standard,1,28.3,1 King,2,199.0,AVAILABLE,City,False,False,"TV, WiFi, Safe, AC",5,2007,False,True,
ece763f5-1446-4e3e-ab5c-ed294b01b88c,82958c98-18a5-4f9a-9695-04f292b4abb2,127,Presidential,1,194.2,Multiple Bedrooms,6,4760.0,AVAILABLE,Best Available,False,False,"Everything, Butler Service, Private Pool, Multiple Bathrooms, Private Elevator",4,2021,False,False,
b0a7d779-d327-461a-bbdf-1a97eb6ddb75,82958c98-18a5-4f9a-9695-04f292b4abb2,128,Standard,1,22.1,1 King,2,127.13,OCCUPIED,Street,False,False,"TV, WiFi, Safe, AC",4,2013,False,False,
a3a86a17-da17-4616-92ce-d1692e847956,82958c98-18a5-4f9a-9695-04f292b4abb2,129,Standard,1,22.5,1 Queen,2,152.61,OCCUPIED,Garden,False,False,"TV, WiFi, Safe, AC",1,2020,False,False,
b33dfdce-eff0-4e65-adf5-8f8f7f3f50cb,82958c98-18a5-4f9a-9695-04f292b4abb2,130,Standard,1,26.4,2 Singles,3,138.68,CLEANING,Street,False,False,"TV, WiFi, Safe, AC",4,2019,True,False,
28808db4-de7e-411d-a73d-579310d675f2,82958c98-18a5-4f9a-9695-04f292b4abb2,131,Suite,1,96.4,1 King + Living,2,1499.0,AVAILABLE,City Skyline,False,False,"TV, WiFi, Safe, AC, Minibar, Coffee Machine, Work Desk, Kitchenette, Separate Living, Jacuzzi, Heating, Newspaper, Desk",4,2025,False,True,
0792c5c1-61b0-42a0-a3f6-999c6d4eeb54,82958c98-18a5-4f9a-9695-04f292b4abb2,132,Standard,1,24.7,2 Singles,2,125.56,AVAILABLE,Garden,False,False,"TV, WiFi, Safe, AC",5,2019,False,False,
aade83b1-0a38-4615-a382-09ab0f40eeec,82958c98-18a5-4f9a-9695-04f292b4abb2,133,Standard,1,24.3,2 Singles,2,199.0,OCCUPIED,City,False,False,"TV, WiFi, Safe, AC",4,2013,False,False,
5e17dfe0-02c8-41c9-a8aa-a95b5ee7287b,82958c98-18a5-4f9a-9695-04f292b4abb2,134,Deluxe,1,36.9,2 Queens,4,399.0,OCCUPIED,Garden,False,False,"TV, WiFi, Safe, AC, Minibar, Coffee Machine",3,2025,False,False,
8af0dfa7-b835-4345-9215-4eef712453dd,82958c98-18a5-4f9a-9695-04f292b4abb2,135,Standard,1,29.6,1 King,2,105.0,AVAILABLE,City,False,False,"TV, WiFi, Safe, AC, Desk, Bathtub, Room Service",4,2010,True,True,
5ea21b23-1996-4025-8ae1-e1bb12eac7a9,82958c98-18a5-4f9a-9695-04f292b4abb2,136,Deluxe,1,36.6,1 King,2,390.0,AVAILABLE,City,False,False,"TV, WiFi, Safe, AC, Minibar, Coffee Machine",3,2018,True,True,
ab1a2f30-4152-4a8a-922c-fba4b5afbadc,82958c98-18a5-4f9a-9695-04f292b4abb2,137,Executive,1,43.6,2 Kings,2,699.0,OCCUPIED,Executive Floor,True,False,"TV, WiFi, Safe, AC, Minibar, Coffee Machine, Work Desk, Lounge Access",5,2023,False,True,"Wheelchair Access, Grab Bars, Roll-in Shower"
da2f95a7-90b4-48f4-a430-5dda95fdcd14,82958c98-18a5-4f9a-9695-04f292b4abb2,138,Standard,1,27.2,2 Singles,2,143.04,AVAILABLE,Street,False,False,"TV, WiFi, Safe, AC",5,2021,True,True,
68b9a5a2-3d24-43f1-86f9-9e6ab3a08497,82958c98-18a5-4f9a-9695-04f292b4abb2,139,Executive,1,51.3,2 Kings,2,635.0,AVAILABLE,Executive Floor,False,False,"TV, WiFi, Safe, AC, Minibar, Coffee Machine, Work Desk, Lounge Access",4,2023,False,True,
890d341d-6799-47d8-aecd-cd8c572119cd,82958c98-18a5-4f9a-9695-04f292b4abb2,140,Standard,1,22.0,2 Singles,2,88.04,AVAILABLE,City,False,False,"TV, WiFi, Safe, AC",4,2012,True,True,
c8e78f8e-553a-4b1d-bd6b-bf97a2099924,82958c98-18a5-4f9a-9695-04f292b4abb2,141,Standard,1,22.6,1 King,2,137.21,AVAILABLE,Garden,False,False,"TV, WiFi, Safe, AC, Balcony, Coffee Machine",3,2015,True,False,
99344b44-95bf-429e-96a9-689a32511033,82958c98-18a5-4f9a-9695-04f292b4abb2,142,Standard,1,22.4,1 King,2,106.38,OCCUPIED,Street,False,False,"TV, WiFi, Safe, AC",4,2008,True,True,
455ee8aa-5145-4230-ba2f-7df5efee8232,82958c98-18a5-4f9a-9695-04f292b4abb2,143,Standard,1,23.4,2 Singles,4,119.34,OCCUPIED,City,False,False,"TV, WiFi, Safe, AC",2,2006,True,False,
fadeb010-f48f-4602-b1f7-9004f997fa38,82958c98-18a5-4f9a-9695-04f292b4abb2,144,Executive,1,49.4,1 King,2,535.84,AVAILABLE,Executive Floor,False,True,"TV, WiFi, Safe, AC, Minibar, Coffee Machine, Work Desk, Lounge Access, Balcony",4,2017,True,True,
d118b55f-3475-4b49-834f-800817394a99,82958c98-18a5-4f9a-9695-04f292b4abb2,145,Deluxe,1,39.9,1 King,2,399.0,AVAILABLE,City,False,False,"TV, WiFi, Safe, AC, Minibar, Coffee Machine",4,2009,False,True,
ba09156a-5309-422d-b042-61c205ee532b,82958c98-18a5-4f9a-9695-04f292b4abb2,146,Family,1,39.3,2 Queens,3,156.4,AVAILABLE,Family Floor,False,True,"TV, WiFi, Safe, AC, Minibar, Kitchenette, Extra Beds Available, Desk, Shower, Hairdryer",2,2023,False,True,
e907363d-afe9-40ee-914b-82acd7686d44,82958c98-18a5-4f9a-9695-04f292b4abb2,147,Standard,1,22.8,1 King,2,199.0,AVAILABLE,Street,True,False,"TV, WiFi, Safe, AC",4,2017,True,False,"Wheelchair Access, Grab Bars, Roll-in Shower"
1e3a85ef-f1ec-4e1f-a0fa-ab6be92d2ed2,82958c98-18a5-4f9a-9695-04f292b4abb2,148,Deluxe,1,31.7,2 Queens,4,225.0,AVAILABLE,City,False,False,"TV, WiFi, Safe, AC, Minibar, Coffee Machine",5,2014,False,True,
f28c6b65-e7cf-4f21-936e-86a2461be9b0,82958c98-18a5-4f9a-9695-04f292b4abb2,201,Executive,2,43.6,2 Kings,2,471.75,AVAILABLE,Executive Floor,False,False,"TV, WiFi, Safe, AC, Minibar, Coffee Machine, Work Desk, Lounge Access",3,2019,True,True,
ec9d4f55-3926-4bf9-8774-738530fa22b2,82958c98-18a5-4f9a-9695-04f292b4abb2,202,Family,2,41.7,Bunk Beds + Queen,5,175.0,AVAILABLE,Family Floor,False,False,"TV, WiFi, Safe, AC, Minibar, Kitchenette, Extra Beds Available",3,2021,True,False,
e4d28e57-e94a-41df-811b-59110e9988da,82958c98-18a5-4f9a-9695-04f292b4abb2,203,Standard,2,23.8,2 Singles,4,91.4,OCCUPIED,Street,False,False,"TV, WiFi, Safe, AC",3,2011,False,False,
a13e80c5-2295-4b34-89c3-33ac20a85369,82958c98-18a5-4f9a-9695-04f292b4abb2,204,Standard,2,28.7,1 King,2,105.92,AVAILABLE,City,True,False,"TV, WiFi, Safe, AC",5,2012,True,True,"Wheelchair Access, Grab Bars, Roll-in Shower"
74a4e046-aa22-4c2e-bb6d-59c58d818d59,82958c98-18a5-4f9a-9695-04f292b4abb2,205,Standard,2,27.0,1 King,2,94.89,AVAILABLE,City,False,False,"TV, WiFi, Safe, AC",4,2021,False,False,
65e1c177-b821-44d1-8cf7-25df43bed88e,82958c98-18a5-4f9a-9695-04f292b4abb2,206,Deluxe,2,38.8,1 King,2,275.0,MAINTENANCE,Partial Sea,False,True,"TV, WiFi, Safe, AC, Minibar, Coffee Machine, Hairdryer, Bathtub, Wake-up Service",4,2014,True,True,
3d7ccc9c-d495-4ad4-ac46-92bc89088684,82958c98-18a5-4f9a-9695-04f292b4abb2,207,Family,2,41.2,Bunk Beds + Queen,3,176.64,OCCUPIED,Garden,False,True,"TV, WiFi, Safe, AC, Minibar, Kitchenette, Extra Beds Available",3,2022,False,False,
e018f59a-095a-4812-bc9e-8dd96f4a9f6e,82958c98-18a5-4f9a-9695-04f292b4abb2,208,Executive,2,51.4,2 Kings,2,540.0,AVAILABLE,Harbor,False,False,"TV, WiFi, Safe, AC, Minibar, Coffee Machine, Work Desk, Lounge Access",5,2024,False,False,
0fda5a5a-6775-4096-a2b6-31bfed0dd1e3,82958c98-18a5-4f9a-9695-04f292b4abb2,209,Deluxe,2,37.9,2 Queens,2,360.87,AVAILABLE,Garden,False,True,"TV, WiFi, Safe, AC, Minibar, Coffee Machine",5,2016,False,True,
15f1e89a-29ac-4fa3-bcaf-7be01bed45f2,82958c98-18a5-4f9a-9695-04f292b4abb2,210,Executive,2,41.4,1 King,2,599.0,OCCUPIED,City,False,False,"TV, WiFi, Safe, AC, Minibar, Coffee Machine, Work Desk, Lounge Access, Iron, Newspaper",4,2022,False,True,
f828add5-dd2c-4d13-9549-7a800e39e16b,82958c98-18a5-4f9a-9695-04f292b4abb2,211,Deluxe,2,44.9,1 King,2,353.85,AVAILABLE,City,False,False,"TV, WiFi, Safe, AC, Minibar, Coffee Machine",5,2023,True,False,
e385d2dd-0fe8-43bc-bae0-1f2ef5482bb2,82958c98-18a5-4f9a-9695-04f292b4abb2,212,Standard,2,26.0,1 King,2,199.0,OCCUPIED,Garden,False,False,"TV, WiFi, Safe, AC",3,2024,False,False,
4c02c559-b9cd-4dff-93b2-85ecfc3563e4,82958c98-18a5-4f9a-9695-04f292b4abb2,214,Suite,2,61.2,2 Bedroom Suite,2,1074.57,RESERVED,Executive,True,True,"TV, WiFi, Safe, AC, Minibar, Coffee Machine, Work Desk, Kitchenette, Separate Living, Jacuzzi",5,2021,False,False,"Wheelchair Access, Grab Bars, Roll-in Shower"
65bf6e4c-4a76-4c10-a448-adf2ece91004,82958c98-18a5-4f9a-9695-04f292b4abb2,214,Executive,2,44.3,2 Kings,2,612.11,AVAILABLE,City,False,True,"TV, WiFi, Safe, AC, Minibar, Coffee Machine, Work Desk, Lounge Access, Hairdryer",5,2006,False,False,
769a5ed3-9d46-4c33-9776-e9040034d884,82958c98-18a5-4f9a-9695-04f292b4abb2,215,Standard,2,20.0,2 Singles,2,175.0,MAINTENANCE,Garden,False,False,"TV, WiFi, Safe, AC",2,2014,False,False,
db341885-70a6-4c0d-bfe6-867f81a22cc5,82958c98-18a5-4f9a-9695-04f292b4abb2,216,Executive,2,44.7,2 Kings,2,420.0,RESERVED,Executive Floor,False,True,"TV, WiFi, Safe, AC, Minibar, Coffee Machine, Work Desk, Lounge Access",3,2019,True,True,
06688efe-5431-465f-b211-41f1e3923fb3,82958c98-18a5-4f9a-9695-04f292b4abb2,217,Family,2,38.2,Bunk Beds + Queen,3,299.0,AVAILABLE,Family Floor,False,False,"TV, WiFi, Safe, AC, Minibar, Kitchenette, Extra Beds Available, Newspaper, Room Service, Bathtub",1,2018,False,False,
d4fb46bb-a5c6-44bc-98dd-7c715c3273f1,82958c98-18a5-4f9a-9695-04f292b4abb2,218,Family,2,42.2,2 Queens,3,225.0,OCCUPIED,Garden,False,False,"TV, WiFi, Safe, AC, Minibar, Kitchenette, Extra Beds Available",3,2017,False,False,
d0996434-ad19-4050-a37a-2c5872b1243d,82958c98-18a5-4f9a-9695-04f292b4abb2,219,Deluxe,2,43.4,2 Queens,2,250.0,AVAILABLE,Garden,False,True,"TV, WiFi, Safe, AC, Minibar, Coffee Machine",5,2009,False,False,
c4992206-d040-4570-a247-19b9e2d498b5,82958c98-18a5-4f9a-9695-04f292b4abb2,220,Deluxe,2,39.2,1 King,2,499.0,AVAILABLE,Partial Sea,False,False,"TV, WiFi, Safe, AC, Minibar, Coffee Machine",4,2012,False,True,
bfdadbbf-acd8-4c83-922d-dca38f1ae25d,82958c98-18a5-4f9a-9695-04f292b4abb2,221,Standard,2,21.2,1 Queen,2,199.0,AVAILABLE,Street,False,True,"TV, WiFi, Safe, AC, Coffee Machine",3,2011,True,True,
3ff805c9-3a94-40af-b054-08d7361d4410,82958c98-18a5-4f9a-9695-04f292b4abb2,222,Suite,2,117.9,1 King + Living,2,885.0,AVAILABLE,Panoramic,False,False,"TV, WiFi, Safe, AC, Minibar, Coffee Machine, Work Desk, Kitchenette, Separate Living, Jacuzzi",2,2018,True,False,
4edf9a2b-2a36-4e61-a0a7-3331d481fea2,82958c98-18a5-4f9a-9695-04f292b4abb2,223,Standard,2,29.2,1 King,2,175.0,OCCUPIED,Garden,False,False,"TV, WiFi, Safe, AC",5,2006,True,False,
181f45dc-9d45-49a5-8585-c348b378b957,82958c98-18a5-4f9a-9695-04f292b4abb2,224,Deluxe,2,30.9,1 King,2,369.01,AVAILABLE,Garden,False,False,"TV, WiFi, Safe, AC, Minibar, Coffee Machine",3,2018,False,True,
d67c883a-445f-4778-91e3-14719dbfb0b7,82958c98-18a5-4f9a-9695-04f292b4abb2,225,Standard,2,23.7,1 King,2,299.0,OCCUPIED,Garden,False,False,"TV, WiFi, Safe, AC",5,2021,False,False,
f8c319c4-d462-4887-9080-4d922b0cff2e,82958c98-18a5-4f9a-9695-04f292b4abb2,226,Deluxe,2,40.4,2 Queens,4,399.0,RESERVED,City,False,False,"TV, WiFi, Safe, AC, Minibar, Coffee Machine",4,2020,False,False,
63a46ed9-8636-49cb-a8c1-a051e2167767,82958c98-18a5-4f9a-9695-04f292b4abb2,227,Standard,2,23.4,2 Singles,3,124.9,OCCUPIED,City,False,False,"TV, WiFi, Safe, AC, Heating, Shower",3,2018,False,False,
05b6c5a0-ebe6-4fc0-bc82-ae5ac24cbacc,82958c98-18a5-4f9a-9695-04f292b4abb2,228,Standard,2,20.3,2 Singles,2,90.0,MAINTENANCE,Garden,False,False,"TV, WiFi, Safe, AC",3,2006,True,True,
80277107-7296-46b5-8fd4-e709e3c7eef0,82958c98-18a5-4f9a-9695-04f292b4abb2,229,Standard,2,21.7,1 Queen,2,299.0,MAINTENANCE,Garden,False,False,"TV, WiFi, Safe, AC",3,2008,False,True,
1d483a8b-f41f-4de5-aaad-f22ceaeb30ff,82958c98-18a5-4f9a-9695-04f292b4abb2,230,Deluxe,2,31.1,2 Queens,3,451.66,OCCUPIED,Garden,False,False,"TV, WiFi, Safe, AC, Minibar, Coffee Machine",4,2023,False,True,
3705b427-6ddd-4ea9-a391-71827c62adf3,82958c98-18a5-4f9a-9695-04f292b4abb2,231,Standard,2,28.9,1 King,2,299.0,AVAILABLE,City,False,False,"TV, WiFi, Safe, AC",5,2026,False,False,
d005fe67-ab6a-4ddb-970f-e41a03c779c3,82958c98-18a5-4f9a-9695-04f292b4abb2,232,Standard,2,21.4,1 King,2,127.34,AVAILABLE,Garden,False,False,"TV, WiFi, Safe, AC, Coffee Machine",3,2010,True,False,
df942cde-f196-41dc-981b-99ba60aa4deb,82958c98-18a5-4f9a-9695-04f292b4abb2,2a,Deluxe,2,42.1,1 King,2,198.49,AVAILABLE,City,False,True,"TV, WiFi, Safe, AC, Minibar, Coffee Machine",2,2019,True,False,
cdbdfa3c-6dfa-46c0-ae3b-1c66164087cc,82958c98-18a5-4f9a-9695-04f292b4abb2,234,Deluxe,2,41.3,1 King,2,306.77,AVAILABLE,Garden,False,False,"TV, WiFi, Safe, AC, Minibar, Coffee Machine",3,2020,False,True,
5075ef66-01e8-49d8-9310-f7fd09f67998,82958c98-18a5-4f9a-9695-04f292b4abb2,235,Standard,2,26.6,1 King,2,181.4,AVAILABLE,City,True,False,"TV, WiFi, Safe, AC, Minibar, Room Service",4,2012,True,False,"Wheelchair Access, Grab Bars, Roll-in Shower"
f309445e-29a8-46ac-8751-346995104426,82958c98-18a5-4f9a-9695-04f292b4abb2,236,Standard,2,25.2,1 King,2,164.01,OCCUPIED,Garden,False,False,"TV, WiFi, Safe, AC",4,2013,False,False,
11253ea3-befd-4418-959b-9d392cff1542,82958c98-18a5-4f9a-9695-04f292b4abb2,237,Standard,2,25.0,1 King,2,199.0,AVAILABLE,Street,False,True,"TV, WiFi, Safe, AC",5,2024,True,True,
60142e9c-a80e-4047-bb3c-b8e6110fe852,82958c98-18a5-4f9a-9695-04f292b4abb2,238,Executive,2,44.8,2 Kings,2,436.08,AVAILABLE,City,False,True,"TV, WiFi, Safe, AC, Minibar, Coffee Machine, Work Desk, Lounge Access",4,2007,False,True,
49f3639a-8024-4f11-a74b-c79955d072f1,82958c98-18a5-4f9a-9695-04f292b4abb2,239,Deluxe,2,38.6,2 Queens,3,213.84,OCCUPIED,Garden,False,True,"TV, WiFi, Safe, AC, Minibar, Coffee Machine, Room Service",5,2010,True,True,
28ddf04f-5d58-45d6-947c-3aae384cd061,82958c98-18a5-4f9a-9695-04f292b4abb2,240,Deluxe,2,42.3,2 Queens,3,340.0,CLEANING,City,False,False,"TV, WiFi, Safe, AC, Minibar, Coffee Machine, Bathtub, Wake-up Service",4,2010,False,True,
09d21caa-e3a0-4d6f-96a5-05d54e177a78,82958c98-18a5-4f9a-9695-04f292b4abb2,241,Suite,2,71.1,1 King + Living,2,1030.0,AVAILABLE,City Skyline,False,True,"TV, WiFi, Safe, AC, Minibar, Coffee Machine, Work Desk, Kitchenette, Separate Living, Jacuzzi",3,2018,True,False,
ff0de132-2776-4fa4-a999-9706f61ceae9,82958c98-18a5-4f9a-9695-04f292b4abb2,2j,Deluxe,2,35.7,2 Queens,4,399.0,CLEANING,Partial Sea,False,True,"TV, WiFi, Safe, AC, Minibar, Coffee Machine, Iron",5,2024,False,False,
5e28af51-9cec-4edc-8332-2a61bce492bb,82958c98-18a5-4f9a-9695-04f292b4abb2,243,Standard,2,21.5,1 King,2,199.0,AVAILABLE,City,False,False,"TV, WiFi, Safe, AC",4,2026,False,False,
4f4f629f-571c-4490-8ea5-3bdf82180655,82958c98-18a5-4f9a-9695-04f292b4abb2,244,Standard,2,23.4,2 Singles,3,182.06,AVAILABLE,Garden,False,True,"TV, WiFi, Safe, AC, Hairdryer",5,2010,False,False,
b5ea4fdd-c280-42b9-991c-5a76aaf9c364,82958c98-18a5-4f9a-9695-04f292b4abb2,245,Standard,2,28.9,1 King,2,155.0,AVAILABLE,Street,False,True,"TV, WiFi, Safe, AC",5,2023,False,False,
1d7b606f-3870-4165-b9cc-516d4a77e7aa,82958c98-18a5-4f9a-9695-04f292b4abb2,246,Deluxe,2,32.6,1 King,2,370.0,AVAILABLE,Partial Sea,False,False,"TV, WiFi, Safe, AC, Minibar, Coffee Machine",3,2023,False,False,
bb55aad4-2354-4db5-98a7-5b9b57814210,82958c98-18a5-4f9a-9695-04f292b4abb2,247,Family,2,36.9,Bunk Beds + Queen,5,333.69,RESERVED,Family Floor,False,False,"TV, WiFi, Safe, AC, Minibar, Kitchenette, Extra Beds Available, Heating, Iron, Room Service",3,2024,True,False,
d1f79f4e-ae9c-4d91-ae32-25b78634afe9,82958c98-18a5-4f9a-9695-04f292b4abb2,248,Executive,2,44.8,1 King,2,499.0,AVAILABLE,Harbor,False,False,"TV, WiFi, Safe, AC, Minibar, Coffee Machine, Work Desk, Lounge Access",1,2017,False,False,
70a3551e-2cff-4fb5-a05e-5e73f2879997,82958c98-18a5-4f9a-9695-04f292b4abb2,301,Family,3,42.5,2 Queens,2,399.0,CLEANING,Family Floor,False,False,"TV, WiFi, Safe, AC, Minibar, Kitchenette, Extra Beds Available, Coffee Machine, Hairdryer",1,2018,True,False,
19d40fdd-68c4-4fe4-9618-75b7ffd2d4d1,82958c98-18a5-4f9a-9695-04f292b4abb2,302,Presidential,3,288.7,Multiple Bedrooms,3,2099.0,RESERVED,Penthouse View,True,False,"Everything, Butler Service, Private Pool, Multiple Bathrooms, Private Elevator, Safe, TV",5,2021,False,True,"Wheelchair Access, Grab Bars, Roll-in Shower"
05b38ed5-5c66-4e96-b04a-aa8e95eee0c3,82958c98-18a5-4f9a-9695-04f292b4abb2,3C,Standard,3,20.5,1 Queen,2,150.0,AVAILABLE,City,False,False,"TV, WiFi, Safe, AC",5,2013,True,False,
6c133413-b6b1-496d-8d91-f2e317883df0,82958c98-18a5-4f9a-9695-04f292b4abb2,304,Suite,3,115.3,1 King + Living,2,1140.77,AVAILABLE,Executive,False,False,"TV, WiFi, Safe, AC, Minibar, Coffee Machine, Work Desk, Kitchenette, Separate Living, Jacuzzi",5,2012,False,False,
a31f6ca6-5e00-4e4f-9ea0-00c24c460d1e,82958c98-18a5-4f9a-9695-04f292b4abb2,305,Standard,3,29.6,1 King,2,135.0,CLEANING,Street,False,False,"TV, WiFi, Safe, AC",4,2013,False,False,
